date,store,salesperson,vehicle_type,sale_price,front_gross,back_gross,lead_source,status,days_in_inventory,stock_number,make,model,year,fi_products_sold,csi_score
2025-04-10,Store 3,SP_J,New,"$48,520","$2,595","$1,874",Service Drive,Sold,4,STK-00788,Buick,Envision,2024,1,8.3
2025-04-10,Store 3,SP_B,Used,"$26,870","$1,519",$899,Walk-In,Lost,52,STK-00789,Cadillac,Encore,2021,0,0
2025-04-10,Store 3,SP_F,New,"$39,416","$1,517","$1,678",Email Campaign,Lost,43,STK-00790,Cadillac,Encore,2025,0,0
2025-04-10,Store 3,SP_B,New,"$43,469","$1,782","$1,501",Repeat Customer,Lost,15,STK-00791,Cadillac,XT5,2026,0,0
2025-04-10,Store 3,SP_C,Used,"$32,530","$1,571","$1,299",CarGurus,Sold,6,STK-00792,Chevrolet,Equinox,2024,4,8.7
2025-04-10,Store 4,SP_B,Used,"$23,701",$648,"$1,595",Service Drive,Sold,3,STK-00793,Chevrolet,Silverado,2024,2,9.9
2025-04-10,Store 4,SP_C,New,"$61,453",$520,"$1,354",CarGurus,Sold,3,STK-00794,Toyota,Tacoma,2026,0,9.6
2025-04-10,Store 4,SP_D,New,"$58,401",$347,$902,Walk-In,Lost,44,STK-00795,Chevrolet,Tahoe,2024,0,0
2025-04-10,Store 4,SP_G,New,"$44,086",$378,$693,Website,Pending,45,STK-00796,Ford,Bronco,2026,0,0
2025-04-10,Store 5,SP_G,New,"$67,866","$2,599","$1,878",Phone,Pending,41,STK-00797,Chevrolet,Tahoe,2025,0,0
2025-04-10,Store 5,SP_J,New,"$42,111","$1,261",$854,CarGurus,Sold,25,STK-00798,Cadillac,Encore,2025,4,8.8
2025-04-10,Store 5,SP_F,New,"$46,417","$1,345",$833,Service Drive,Sold,33,STK-00799,GMC,CR-V,2025,2,8.8
2025-04-10,Store 5,SP_G,Used,"$15,193","$2,483","$1,711",Walk-In,Lost,2,STK-00800,Buick,Accord,2020,0,0
2025-04-10,Store 5,SP_E,New,"$32,366","$1,762",$731,Facebook,Pending,47,STK-00801,Chevrolet,Tahoe,2024,0,0
2025-04-10,Store 5,SP_D,New,"$36,416","$2,282","$1,689",AutoTrader,Sold,25,STK-00802,Toyota,Camry,2025,0,8.3
2025-04-10,Store 5,SP_I,New,"$56,385","$2,600","$1,147",Walk-In,Sold,42,STK-00803,Cadillac,Envision,2026,4,8.2
2025-04-10,Store 6,SP_G,New,"$58,593",$817,"$1,996",Referral,Lost,54,STK-00804,Cadillac,Envision,2026,0,0
2025-04-10,Store 6,SP_A,Used,"$27,831","$3,213",$951,Facebook,Pending,25,STK-00805,Chevrolet,Silverado,2023,0,0
2025-04-10,Store 6,SP_C,New,"$45,304",$834,"$1,385",Email Campaign,Lost,11,STK-00806,Honda,Accord,2025,0,0
2025-04-10,Store 7,SP_A,New,"$51,516","$1,112","$1,587",Facebook,Sold,23,STK-00807,Cadillac,Terrain,2026,3,8.9
2025-04-10,Store 7,SP_G,Used,"$36,101","$2,470","$1,667",Repeat Customer,Sold,29,STK-00808,Cadillac,XT5,2021,3,8.1
2025-04-10,Store 7,SP_J,New,"$61,083","$2,510",$926,AutoTrader,Sold,90,STK-00809,Ford,Escape,2026,4,8.9
2025-04-10,Store 7,SP_H,Used,"$15,994","$3,371","$1,722",Service Drive,Sold,10,STK-00810,Honda,CR-V,2023,0,9
2025-04-10,Store 7,SP_I,New,"$41,823","$1,389","$1,536",Walk-In,Lost,112,STK-00811,Ford,Bronco,2026,0,0
2025-04-10,Store 7,SP_D,New,"$39,175","$1,377","$1,849",CarGurus,Lost,21,STK-00812,Chevrolet,Silverado,2024,0,0
2025-04-10,Store 8,SP_H,New,"$30,402",$673,"$1,144",Website,Pending,45,STK-00813,Honda,Pilot,2026,0,0
2025-04-10,Store 8,SP_B,Used,"$28,034","$1,500","$1,844",Facebook,Lost,37,STK-00814,Honda,Terrain,2024,0,0
2025-04-10,Store 8,SP_E,Used,"$26,713","$1,843","$1,070",Walk-In,Sold,17,STK-00815,Cadillac,CR-V,2021,2,9.7
2025-04-10,Store 8,SP_G,Used,"$25,683","$1,944","$1,874",Repeat Customer,Lost,33,STK-00816,Honda,XT5,2024,0,0
2025-04-10,Store 9,SP_F,New,"$55,738","$2,307","$1,824",Facebook,Lost,26,STK-00817,Honda,XT5,2024,0,0
2025-04-10,Store 9,SP_H,New,"$48,592","$1,293","$1,372",Phone,Sold,12,STK-00818,Toyota,Highlander,2025,1,9.6
2025-04-10,Store 9,SP_J,Used,"$41,768","$2,504","$1,876",Repeat Customer,Lost,38,STK-00819,Ford,Bronco,2024,0,0
2025-04-10,Store 9,SP_J,New,"$48,088","$2,283","$1,472",Service Drive,Pending,22,STK-00820,Honda,CR-V,2026,0,0
2025-04-10,Store 9,SP_C,New,"$64,230",$784,"$1,224",Repeat Customer,Sold,9,STK-00821,Buick,XT5,2024,3,9.2
2025-04-10,Store 9,SP_D,Used,"$38,825","$1,949","$1,439",CarGurus,Lost,17,STK-00822,Buick,Encore,2024,0,0
2025-04-10,Store 9,SP_B,Used,"$40,048","$2,492","$2,066",Repeat Customer,Lost,47,STK-00823,Honda,Encore,2020,0,0
2025-04-10,Store 9,SP_E,New,"$52,898","$2,305",$999,Email Campaign,Lost,52,STK-00824,Ford,Bronco,2026,0,0
2025-04-10,Store 9,SP_I,New,"$36,310","$1,828","$1,145",Website,Pending,26,STK-00825,Toyota,Camry,2024,0,0
2025-04-10,Store 10,SP_B,Used,"$27,977","$1,967","$1,383",Walk-In,Lost,96,STK-00826,Toyota,RAV4,2023,0,0
2025-04-10,Store 10,SP_D,New,"$45,031","$1,732","$1,971",Referral,Lost,44,STK-00827,Ford,F-150,2024,0,0
2025-04-10,Store 10,SP_B,Used,"$29,196","$3,347","$1,819",Referral,Pending,9,STK-00828,Honda,Ridgeline,2021,0,0
2025-04-10,Store 10,SP_I,Used,"$24,254","$2,042","$1,164",Repeat Customer,Pending,55,STK-00829,GMC,CR-V,2023,0,0
2025-04-10,Store 10,SP_C,Used,"$33,858","$1,642","$1,328",CarGurus,Sold,19,STK-00830,Chevrolet,Equinox,2023,2,8.7
2025-04-10,Store 10,SP_H,New,"$65,310",$780,"$1,964",Facebook,Sold,32,STK-00831,Honda,Accord,2026,2,8.2
2025-04-10,Store 10,SP_D,New,"$56,534","$2,195",$724,AutoTrader,Lost,39,STK-00832,Buick,Pilot,2026,0,0
2025-04-10,Store 11,SP_I,Used,"$31,373","$2,064",$112,Email Campaign,Lost,51,STK-00833,Cadillac,Pilot,2021,0,0
2025-04-10,Store 11,SP_D,New,"$31,478","$1,192",$566,Phone,Sold,28,STK-00834,Chevrolet,Silverado,2024,2,8.9
2025-04-10,Store 11,SP_D,New,"$30,210","$1,163",$159,Referral,Sold,50,STK-00835,Honda,Terrain,2025,0,9.5
2025-04-10,Store 11,SP_D,New,"$62,664","$1,687",$254,Website,Sold,19,STK-00836,Honda,Terrain,2024,3,9.8
2025-04-10,Store 11,SP_I,Used,"$28,480","$1,713",$388,Phone,Pending,14,STK-00837,Toyota,Highlander,2023,0,0
2025-04-10,Store 11,SP_H,Used,"$28,155","$1,250",$152,Email Campaign,Lost,41,STK-00838,Honda,Accord,2020,0,0
2025-04-10,Store 11,SP_J,New,"$30,046",$875,$589,Email Campaign,Pending,23,STK-00839,Cadillac,XT5,2024,0,0
2025-04-10,Store 11,SP_G,Used,"$32,975","$1,820",$574,CarGurus,Sold,3,STK-00840,Ford,Bronco,2021,1,8.2
2025-04-10,Store 11,SP_B,New,"$48,047",$987,$354,Service Drive,Pending,31,STK-00841,Chevrolet,Equinox,2026,0,0
2025-04-10,Store 11,SP_E,New,"$60,280","$1,742",$262,Email Campaign,Sold,25,STK-00842,Toyota,RAV4,2025,4,8.7
2025-04-10,Store 12,SP_H,New,"$48,596","$2,330","$1,051",AutoTrader,Sold,51,STK-00843,Honda,Terrain,2026,1,9.5
2025-04-10,Store 12,SP_J,Used,"$12,100","$3,514","$1,490",Repeat Customer,Lost,53,STK-00844,Buick,Accord,2022,0,0
2025-04-10,Store 12,SP_J,Used,"$39,561","$3,474","$1,987",Facebook,Pending,19,STK-00845,Ford,Escape,2020,0,0
2025-04-10,Store 12,SP_D,New,"$45,387","$1,956","$1,093",Website,Sold,15,STK-00846,Honda,Encore,2025,0,8.8
2025-04-10,Store 12,SP_I,New,"$57,738","$1,036","$1,029",Referral,Lost,52,STK-00847,Honda,CR-V,2026,0,0
2025-04-11,Store 1,SP_I,Used,"$31,432","$3,471","$1,841",CarGurus,Lost,28,STK-00848,Chevrolet,Tahoe,2020,0,0
2025-04-11,Store 1,SP_D,Used,"$18,796","$2,929","$1,310",Service Drive,Sold,55,STK-00849,Chevrolet,Traverse,2024,2,8.8
2025-04-11,Store 1,SP_H,Used,"$32,297","$1,493","$1,052",Phone,Sold,54,STK-00850,GMC,Pilot,2021,1,8.3
2025-04-11,Store 1,SP_H,Used,"$40,443","$2,879","$1,431",AutoTrader,Sold,13,STK-00851,Ford,F-150,2022,0,8.9
2025-04-11,Store 1,SP_E,Used,"$31,698","$2,255","$1,531",CarGurus,Sold,13,STK-00852,Toyota,Camry,2024,1,8.1
2025-04-11,Store 2,SP_H,New,"$43,012",$632,"$1,642",Service Drive,Lost,19,STK-00853,Buick,Accord,2024,0,0
2025-04-11,Store 2,SP_I,Used,"$30,448","$3,195","$1,943",Service Drive,Lost,22,STK-00854,Ford,Bronco,2021,0,0
2025-04-11,Store 2,SP_I,New,"$60,948","$2,471","$1,432",Facebook,Sold,4,STK-00855,Chevrolet,Traverse,2025,1,9.2
2025-04-11,Store 2,SP_G,New,"$65,302","$2,288","$1,874",Email Campaign,Sold,25,STK-00856,Honda,XT5,2026,2,9.1
2025-04-11,Store 2,SP_B,New,"$67,749",$871,"$1,677",Phone,Sold,22,STK-00857,Honda,Encore,2026,3,9.3
2025-04-11,Store 3,SP_A,Used,"$24,839",$-284,$787,CarGurus,Lost,45,STK-00858,Toyota,Tacoma,2022,0,0
2025-04-11,Store 3,SP_F,Used,"$26,492","$2,978",$937,CarGurus,Sold,47,STK-00859,Chevrolet,Tahoe,2024,2,9.1
2025-04-11,Store 3,SP_E,Used,"$34,450",$-793,"$1,180",Phone,Pending,27,STK-00860,GMC,Accord,2022,0,0
2025-04-11,Store 4,SP_A,Used,"$12,085",$479,"$1,590",Phone,Sold,16,STK-00861,Cadillac,Accord,2022,2,9.6
2025-04-11,Store 4,SP_I,Used,"$23,686",$787,$973,Walk-In,Sold,5,STK-00862,Buick,Pilot,2019,4,9.1
2025-04-11,Store 4,SP_D,New,"$61,572",$572,"$1,730",Walk-In,Lost,42,STK-00863,Buick,XT5,2025,0,0
2025-04-11,Store 4,SP_I,Used,"$36,290",$362,"$1,701",CarGurus,Sold,37,STK-00864,Buick,Envision,2019,4,8.2
2025-04-11,Store 4,SP_J,New,"$30,419",$141,"$1,302",CarGurus,Sold,8,STK-00865,Cadillac,Envision,2025,4,9.1
2025-04-11,Store 4,SP_G,Used,"$41,212",$681,$938,Facebook,Sold,9,STK-00866,Buick,Accord,2019,3,8.6
2025-04-11,Store 4,SP_C,Used,"$16,753",$748,"$1,587",Website,Lost,4,STK-00867,Honda,Pilot,2021,0,0
2025-04-11,Store 4,SP_J,New,"$50,837",$323,$975,Walk-In,Sold,61,STK-00868,Chevrolet,Traverse,2025,2,8.4
2025-04-11,Store 4,SP_H,Used,"$15,559",$298,"$1,749",Website,Sold,15,STK-00869,Ford,Explorer,2021,1,9.9
2025-04-11,Store 5,SP_B,Used,"$15,139","$2,862","$1,618",Repeat Customer,Pending,38,STK-00870,Toyota,RAV4,2024,0,0
2025-04-11,Store 5,SP_I,Used,"$24,370","$2,511","$2,046",Phone,Lost,21,STK-00871,Buick,CR-V,2023,0,0
2025-04-11,Store 5,SP_B,New,"$55,136","$2,559","$1,875",AutoTrader,Sold,25,STK-00872,Chevrolet,Traverse,2024,0,9.2
2025-04-11,Store 5,SP_C,New,"$50,334","$1,064","$1,090",Walk-In,Sold,13,STK-00873,Buick,Pilot,2025,3,8.4
2025-04-11,Store 5,SP_H,New,"$38,296","$1,906","$1,284",Email Campaign,Pending,24,STK-00874,Toyota,RAV4,2024,0,0
2025-04-11,Store 6,SP_I,Used,"$12,453","$1,952",$944,Service Drive,Sold,36,STK-00875,GMC,Envision,2022,3,9.3
2025-04-11,Store 6,SP_C,New,"$29,072","$1,784","$1,494",Repeat Customer,Sold,16,STK-00876,Honda,Pilot,2026,2,9.2
2025-04-11,Store 6,SP_C,New,"$42,979","$2,493","$1,063",Website,Sold,22,STK-00877,Buick,Terrain,2026,2,8.4
2025-04-11,Store 6,SP_C,New,"$65,444","$1,548",$900,Service Drive,Pending,27,STK-00878,Ford,Bronco,2024,0,0
2025-04-11,Store 6,SP_F,New,"$33,319","$1,313","$1,909",Walk-In,Sold,3,STK-00879,Chevrolet,Silverado,2024,3,9.7
2025-04-11,Store 6,SP_J,New,"$64,997",$868,$945,Website,Sold,7,STK-00880,Ford,F-150,2026,0,8.9
2025-04-11,Store 6,SP_B,New,"$49,091",$862,"$1,505",Website,Sold,48,STK-00881,GMC,CR-V,2026,1,8.6
2025-04-11,Store 6,SP_B,New,"$53,206","$1,108","$1,572",Referral,Pending,40,STK-00882,Cadillac,Terrain,2024,0,0
2025-04-11,Store 6,SP_B,Used,"$33,837","$2,597","$1,932",Repeat Customer,Sold,32,STK-00883,Cadillac,Terrain,2019,0,8.3
2025-04-11,Store 6,SP_J,New,"$38,154","$1,626","$1,889",Repeat Customer,Sold,29,STK-00884,Chevrolet,Traverse,2026,2,9
2025-04-11,Store 7,SP_J,New,"$48,064",$845,$971,Website,Lost,49,STK-00885,Ford,Explorer,2026,0,0
2025-04-11,Store 7,SP_J,New,"$41,924","$1,239","$1,287",CarGurus,Lost,38,STK-00886,Buick,XT5,2025,0,0
2025-04-11,Store 7,SP_A,Used,"$24,173","$3,335",$816,CarGurus,Lost,14,STK-00887,Cadillac,Ridgeline,2022,0,0
2025-04-11,Store 7,SP_G,New,"$37,659","$1,096","$1,349",Website,Sold,104,STK-00888,Chevrolet,Tahoe,2025,1,9.6
2025-04-11,Store 7,SP_A,New,"$41,793","$2,600","$1,699",CarGurus,Lost,94,STK-00889,GMC,Envision,2025,0,0
2025-04-11,Store 8,SP_H,Used,"$36,584","$2,381","$1,705",AutoTrader,Sold,40,STK-00890,Honda,CR-V,2024,3,9.4
2025-04-11,Store 8,SP_F,New,"$59,254","$1,343",$864,Service Drive,Sold,40,STK-00891,GMC,Accord,2024,0,9.5
2025-04-11,Store 8,SP_B,New,"$49,721","$1,221","$1,007",Website,Sold,4,STK-00892,Buick,Pilot,2024,4,9
2025-04-11,Store 8,SP_B,Used,"$21,907","$2,177","$2,118",Website,Sold,50,STK-00893,Toyota,Tacoma,2024,2,9.4
2025-04-11,Store 8,SP_I,New,"$46,343","$1,818","$1,242",CarGurus,Pending,55,STK-00894,Ford,Bronco,2025,0,0
2025-04-11,Store 8,SP_G,Used,"$16,019","$2,003","$1,126",Website,Lost,18,STK-00895,Toyota,Tacoma,2023,0,0
2025-04-11,Store 8,SP_A,Used,"$21,160","$2,838","$1,953",Service Drive,Sold,26,STK-00896,GMC,Ridgeline,2021,3,8.2
2025-04-11,Store 8,SP_J,New,"$37,492","$2,126","$1,132",Service Drive,Sold,10,STK-00897,GMC,CR-V,2026,4,9.3
2025-04-11,Store 8,SP_E,Used,"$15,606","$3,604","$1,988",Service Drive,Lost,22,STK-00898,GMC,Envision,2020,0,0
2025-04-11,Store 8,SP_G,New,"$35,237",$688,$967,Facebook,Pending,36,STK-00899,Toyota,Tacoma,2025,0,0
2025-04-11,Store 9,SP_D,New,"$62,438","$2,457","$1,717",Walk-In,Sold,52,STK-00900,Chevrolet,Silverado,2025,1,8.5
2025-04-11,Store 9,SP_H,New,"$34,593","$1,623","$1,136",Repeat Customer,Sold,26,STK-00901,Chevrolet,Traverse,2026,0,8.2
2025-04-11,Store 9,SP_C,Used,"$40,295","$1,737",$929,Repeat Customer,Sold,3,STK-00902,Buick,Ridgeline,2020,4,9.3
2025-04-11,Store 9,SP_H,Used,"$27,143","$2,138","$1,040",AutoTrader,Sold,14,STK-00903,Ford,F-150,2020,1,10
2025-04-11,Store 9,SP_J,Used,"$41,422","$3,372","$1,982",Email Campaign,Lost,17,STK-00904,Honda,Accord,2019,0,0
2025-04-11,Store 9,SP_D,Used,"$36,324","$3,665","$1,177",CarGurus,Lost,12,STK-00905,Cadillac,Pilot,2019,0,0
2025-04-11,Store 9,SP_C,Used,"$15,406","$3,659","$1,588",Phone,Sold,11,STK-00906,Chevrolet,Tahoe,2022,2,8.2
2025-04-11,Store 9,SP_I,Used,"$22,371","$3,486","$1,198",Referral,Sold,28,STK-00907,GMC,Encore,2023,0,8.4
2025-04-11,Store 10,SP_G,Used,"$20,227","$2,081","$1,480",Email Campaign,Sold,48,STK-00908,Honda,Terrain,2024,3,9.6
2025-04-11,Store 10,SP_E,Used,"$19,502","$3,443","$1,401",Walk-In,Sold,37,STK-00909,GMC,Accord,2021,0,9.8
2025-04-11,Store 10,SP_B,Used,"$17,042","$2,887","$1,955",Facebook,Sold,23,STK-00910,GMC,Envision,2019,3,8.2
2025-04-11,Store 10,SP_H,New,"$48,101","$1,048","$1,389",Email Campaign,Lost,52,STK-00911,Honda,Encore,2024,0,0
2025-04-11,Store 10,SP_F,Used,"$20,391","$2,812",$833,CarGurus,Lost,11,STK-00912,Chevrolet,Equinox,2024,0,0
2025-04-11,Store 10,SP_I,Used,"$12,373","$3,120","$1,639",CarGurus,Sold,9,STK-00913,Chevrolet,Tahoe,2019,1,9.4
2025-04-11,Store 10,SP_F,New,"$48,883",$792,"$1,216",CarGurus,Sold,17,STK-00914,Toyota,Camry,2024,2,8
2025-04-11,Store 11,SP_C,Used,"$24,726","$1,455",$200,Email Campaign,Lost,5,STK-00915,Honda,Ridgeline,2019,0,0
2025-04-11,Store 11,SP_J,Used,"$16,469","$1,849",$525,Referral,Lost,12,STK-00916,Chevrolet,Silverado,2022,0,0
2025-04-11,Store 11,SP_C,New,"$37,235",$998,$450,Website,Sold,26,STK-00917,Toyota,RAV4,2025,1,9.5
2025-04-11,Store 11,SP_I,Used,"$24,979","$1,328",$382,Phone,Sold,16,STK-00918,Cadillac,Ridgeline,2019,2,8.2
2025-04-11,Store 11,SP_D,New,"$62,823",$802,$573,Walk-In,Lost,38,STK-00919,Toyota,RAV4,2026,0,0
2025-04-11,Store 12,SP_A,New,"$61,795","$1,477","$1,884",Website,Sold,20,STK-00920,Honda,Pilot,2025,0,9.4
2025-04-11,Store 12,SP_A,New,"$66,847","$2,209","$1,039",Website,Sold,21,STK-00921,Buick,CR-V,2025,4,8
2025-04-11,Store 12,SP_G,New,"$60,494",$803,"$1,287",Phone,Lost,14,STK-00922,GMC,XT5,2026,0,0
2025-04-11,Store 12,SP_B,Used,"$29,127","$2,214","$1,283",Repeat Customer,Pending,14,STK-00923,Toyota,Tacoma,2022,0,0
2025-04-11,Store 12,SP_A,New,"$30,581","$2,374","$1,920",Repeat Customer,Sold,2,STK-00924,Chevrolet,Tahoe,2025,0,8.1
2025-04-11,Store 12,SP_H,New,"$57,485","$2,431",$991,CarGurus,Sold,48,STK-00925,Chevrolet,Traverse,2026,3,9.4
2025-04-11,Store 12,SP_F,Used,"$20,474","$3,697","$1,765",Referral,Lost,12,STK-00926,Honda,Ridgeline,2024,0,0
2025-04-11,Store 12,SP_E,New,"$49,919","$2,537","$1,352",Walk-In,Pending,50,STK-00927,GMC,XT5,2025,0,0
2025-04-11,Store 12,SP_A,Used,"$35,751","$3,055","$1,468",Website,Sold,12,STK-00928,GMC,Terrain,2019,1,9.7
2025-04-11,Store 12,SP_H,Used,"$21,945","$2,359","$1,769",AutoTrader,Sold,52,STK-00929,Chevrolet,Traverse,2024,4,9.1
2025-04-12,Store 1,SP_B,New,"$53,435","$1,682","$1,351",AutoTrader,Sold,47,STK-00930,Buick,Accord,2025,0,8.2
2025-04-12,Store 1,SP_A,New,"$58,631","$1,502","$1,534",Service Drive,Pending,36,STK-00931,Buick,CR-V,2024,0,0
2025-04-12,Store 1,SP_A,New,"$49,088","$2,127","$1,929",Service Drive,Lost,92,STK-00932,Honda,Pilot,2024,0,0
2025-04-12,Store 1,SP_B,Used,"$38,375","$3,633","$1,553",Phone,Lost,78,STK-00933,Toyota,Camry,2022,0,0
2025-04-12,Store 1,SP_G,Used,"$27,907","$2,427","$2,183",Referral,Sold,39,STK-00934,GMC,Terrain,2019,0,8.9
2025-04-12,Store 1,SP_G,New,"$41,559","$1,005","$1,005",AutoTrader,Lost,47,STK-00935,Toyota,Highlander,2026,0,0
2025-04-12,Store 1,SP_I,New,"$28,795",$784,"$1,463",Service Drive,Lost,42,STK-00936,Cadillac,Ridgeline,2024,0,0
2025-04-12,Store 2,SP_B,Used,"$34,428","$2,959","$1,534",Referral,Sold,3,STK-00937,Toyota,Highlander,2021,4,8.1
2025-04-12,Store 2,SP_H,New,"$57,087","$1,516","$1,559",Referral,Lost,29,STK-00938,Cadillac,Envision,2025,0,0
2025-04-12,Store 2,SP_J,New,"$28,583","$1,103","$1,574",AutoTrader,Sold,55,STK-00939,Cadillac,Ridgeline,2025,4,9.2
2025-04-12,Store 3,SP_H,New,"$28,339","$1,817","$1,673",Repeat Customer,Sold,52,STK-00940,Honda,Pilot,2024,0,10
2025-04-12,Store 3,SP_B,New,"$38,840",$627,"$1,075",Walk-In,Lost,32,STK-00941,GMC,CR-V,2026,0,0
2025-04-12,Store 3,SP_B,Used,"$35,606","$2,888","$2,193",Referral,Lost,45,STK-00942,Honda,Encore,2020,0,0
2025-04-12,Store 3,SP_C,Used,"$39,627","$2,543","$1,262",Repeat Customer,Pending,36,STK-00943,GMC,Accord,2019,0,0
2025-04-12,Store 3,SP_G,New,"$58,423","$2,288",$862,Referral,Lost,17,STK-00944,Cadillac,Terrain,2024,0,0
2025-04-12,Store 3,SP_C,New,"$48,400","$1,610","$1,929",CarGurus,Sold,8,STK-00945,Cadillac,Accord,2024,4,8
2025-04-12,Store 3,SP_G,Used,"$39,165","$1,986","$1,507",Service Drive,Sold,43,STK-00946,Toyota,Camry,2024,3,8.1
2025-04-12,Store 4,SP_G,Used,"$32,585",$668,"$1,107",Service Drive,Sold,13,STK-00947,GMC,Terrain,2024,0,8.2
2025-04-12,Store 4,SP_F,Used,"$32,774",$386,$861,Email Campaign,Lost,14,STK-00948,Ford,Escape,2023,0,0
2025-04-12,Store 4,SP_C,Used,"$33,779",$577,"$1,508",Walk-In,Lost,6,STK-00949,Buick,Encore,2022,0,0
2025-04-12,Store 4,SP_C,New,"$61,076",$523,"$1,325",AutoTrader,Sold,88,STK-00950,GMC,Pilot,2024,4,8.5
2025-04-12,Store 4,SP_B,Used,"$25,182",$388,"$1,084",Facebook,Lost,26,STK-00951,Buick,Encore,2024,0,0
2025-04-12,Store 4,SP_A,New,"$44,291",$369,"$1,102",Referral,Sold,45,STK-00952,Ford,Bronco,2024,1,9.1
2025-04-12,Store 4,SP_G,Used,"$16,295",$262,"$1,695",Phone,Sold,33,STK-00953,Honda,Accord,2019,0,8.5
2025-04-12,Store 4,SP_I,Used,"$36,438",$716,"$1,450",AutoTrader,Pending,35,STK-00954,Cadillac,XT5,2021,0,0
2025-04-12,Store 5,SP_G,Used,"$39,309","$2,177","$1,800",Referral,Sold,31,STK-00955,Toyota,Highlander,2022,2,8.4
2025-04-12,Store 5,SP_D,Used,"$15,269","$3,777","$1,026",CarGurus,Sold,44,STK-00956,Cadillac,Terrain,2022,4,8.3
2025-04-12,Store 5,SP_D,New,"$63,459","$1,869",$807,Walk-In,Sold,25,STK-00957,Honda,Pilot,2026,1,9.4
2025-04-12,Store 5,SP_B,New,"$55,633","$2,093","$1,097",Referral,Sold,51,STK-00958,Buick,Accord,2024,1,9.6
2025-04-12,Store 5,SP_F,New,"$61,782",$810,$824,Facebook,Pending,31,STK-00959,Buick,Encore,2026,0,0
2025-04-12,Store 5,SP_D,New,"$49,747","$1,263","$1,352",Phone,Lost,2,STK-00960,Honda,Accord,2024,0,0
2025-04-12,Store 5,SP_F,Used,"$34,522","$3,153","$1,903",Referral,Sold,19,STK-00961,Toyota,Tacoma,2024,1,9
2025-04-12,Store 5,SP_C,New,"$53,867","$1,522","$1,359",Facebook,Pending,26,STK-00962,Honda,Pilot,2025,0,0
2025-04-12,Store 5,SP_J,New,"$64,066","$1,180","$1,349",Walk-In,Lost,50,STK-00963,Toyota,Highlander,2025,0,0
2025-04-12,Store 5,SP_I,New,"$63,782","$1,958",$827,Email Campaign,Sold,1,STK-00964,Buick,Ridgeline,2024,2,8.4
2025-04-12,Store 6,SP_E,Used,"$34,050","$1,667","$2,070",Phone,Lost,4,STK-00965,Buick,Envision,2021,0,0
2025-04-12,Store 6,SP_B,New,"$40,084",$773,"$1,229",Facebook,Lost,24,STK-00966,Chevrolet,Equinox,2026,0,0
2025-04-12,Store 6,SP_A,Used,"$23,353","$3,474","$1,250",AutoTrader,Lost,28,STK-00967,Honda,Terrain,2021,0,0
2025-04-12,Store 6,SP_H,New,"$45,361","$1,301","$1,294",Walk-In,Lost,54,STK-00968,Buick,Encore,2026,0,0
2025-04-12,Store 6,SP_I,New,"$32,470",$634,"$1,012",CarGurus,Sold,45,STK-00969,GMC,XT5,2026,1,8.1
2025-04-12,Store 6,SP_J,New,"$57,151","$2,103","$1,159",Facebook,Lost,32,STK-00970,Chevrolet,Tahoe,2024,0,0
2025-04-12,Store 7,SP_G,New,"$52,555",$727,"$1,252",Referral,Sold,31,STK-00971,Ford,F-150,2026,0,9.6
2025-04-12,Store 7,SP_I,New,"$52,792","$1,916","$1,071",CarGurus,Pending,49,STK-00972,Toyota,RAV4,2025,0,0
2025-04-12,Store 7,SP_B,New,"$52,408","$1,487",$926,Email Campaign,Lost,37,STK-00973,GMC,Ridgeline,2025,0,0
2025-04-12,Store 7,SP_C,New,"$28,059","$2,373","$1,318",CarGurus,Lost,40,STK-00974,Cadillac,Terrain,2026,0,0
2025-04-12,Store 7,SP_D,New,"$36,623","$1,530","$1,024",CarGurus,Lost,5,STK-00975,Honda,XT5,2026,0,0
2025-04-12,Store 8,SP_C,Used,"$37,404","$3,555","$1,032",Website,Sold,31,STK-00976,Ford,F-150,2024,3,9.6
2025-04-12,Store 8,SP_I,New,"$51,441","$2,182",$940,CarGurus,Sold,26,STK-00977,GMC,Accord,2026,4,8.2
2025-04-12,Store 8,SP_D,Used,"$34,354","$1,666",$973,Repeat Customer,Sold,14,STK-00978,GMC,Accord,2019,4,8.4
2025-04-12,Store 8,SP_G,Used,"$35,917","$2,251",$937,Facebook,Lost,18,STK-00979,GMC,Pilot,2021,0,0
2025-04-12,Store 8,SP_G,New,"$58,251",$711,"$1,770",Walk-In,Sold,30,STK-00980,Chevrolet,Traverse,2025,2,9.2
2025-04-12,Store 8,SP_A,Used,"$23,844","$1,708","$1,693",AutoTrader,Sold,48,STK-00981,Toyota,Tacoma,2024,3,9.8
2025-04-12,Store 8,SP_I,Used,"$35,509","$2,385","$2,128",Service Drive,Pending,6,STK-00982,Chevrolet,Traverse,2019,0,0
2025-04-12,Store 8,SP_A,Used,"$37,566","$2,317","$1,580",Email Campaign,Sold,52,STK-00983,Ford,Escape,2021,1,9.1
2025-04-12,Store 9,SP_A,Used,"$37,641","$2,856","$1,670",Phone,Pending,44,STK-00984,Honda,Terrain,2021,0,0
2025-04-12,Store 9,SP_H,Used,"$38,711","$3,740","$1,051",AutoTrader,Sold,11,STK-00985,Buick,CR-V,2022,3,8.6
2025-04-12,Store 9,SP_B,New,"$65,557","$2,546",$933,Email Campaign,Sold,6,STK-00986,Ford,Bronco,2025,0,10
