date,store,salesperson,vehicle_type,sale_price,front_gross,back_gross,lead_source,status,days_in_inventory,stock_number,make,model,year,fi_products_sold,csi_score
2025-04-27,Store 9,SP_D,Used,"$22,919","$3,628",$370,Service Drive,Sold,91,STK-00740,GMC,Terrain,2021,3,8.6
2025-04-27,Store 9,SP_D,Used,"$28,711","$3,018",$663,Email Campaign,Pending,26,STK-00741,Toyota,Malibu,2020,0,8.3
2025-04-27,Store 9,SP_F,Used,"$45,784","$1,448","$1,230",Repeat Customer,Sold,115,STK-00742,Buick,XT5,2019,1,9.4
2025-04-27,Store 9,SP_G,Used,"$32,108","$2,780",$570,Repeat Customer,Lost,45,STK-00743,Ford,Terrain,2020,0,0
2025-04-27,Store 9,SP_J,New,"$55,025","$1,458","$2,005",Website,Lost,20,STK-00744,Buick,Terrain,2025,0,8.4
2025-04-28,Store 1,SP_I,New,"$61,401",$490,$949,Phone,Lost,93,STK-00745,Cadillac,Accord,2024,0,9.7
2025-04-28,Store 10,SP_G,New,"$40,201","$2,402","$1,280",Email Campaign,Sold,59,STK-00746,Toyota,CR-V,2026,3,9.8
2025-04-28,Store 10,SP_G,Used,"$23,972","$2,247","$1,537",Service Drive,Sold,77,STK-00747,Honda,Sierra,2023,4,9.1
2025-04-28,Store 11,SP_J,Used,"$11,575","$1,264","$1,834",Repeat Customer,Pending,67,STK-00748,Chevrolet,Encore,2024,0,0
2025-04-28,Store 11,SP_E,New,"$25,536","$1,921","$1,930",Repeat Customer,Sold,103,STK-00749,GMC,Terrain,2025,1,9.0
2025-04-28,Store 11,SP_D,Used,"$15,761",$548,"$1,681",Facebook,Sold,33,STK-00750,Buick,F-150,2019,1,8.2
2025-04-28,Store 11,SP_I,Used,"$14,950","$3,187","$2,007",Facebook,Sold,104,STK-00751,Honda,Equinox,2022,3,10.0
2025-04-28,Store 11,SP_F,New,"$27,121","$3,215",$405,Repeat Customer,Pending,85,STK-00752,Toyota,Traverse,2025,0,8.5
2025-04-28,Store 3,SP_D,Used,"$30,335","$2,464",$977,Service Drive,Lost,6,STK-00753,Toyota,Accord,2022,0,0
2025-04-28,Store 3,SP_D,New,"$60,644","$1,077",$463,Email Campaign,Sold,67,STK-00754,Ford,Malibu,2026,1,9.5
2025-04-28,Store 3,SP_E,Used,"$12,049","$2,601","$1,575",AutoTrader,Sold,111,STK-00755,Chevrolet,RAV4,2021,1,9.4
2025-04-28,Store 3,SP_D,Used,"$40,664","$3,447","$1,308",Repeat Customer,Sold,63,STK-00756,Honda,Malibu,2023,1,9.2
2025-04-28,Store 3,SP_J,Used,"$46,042","$1,949",$699,Walk-In,Sold,114,STK-00757,Cadillac,Envision,2021,1,8.0
2025-04-28,Store 4,SP_H,Used,"$24,973","$1,029",$870,Referral,Sold,46,STK-00758,Chevrolet,Malibu,2021,1,8.6
2025-04-28,Store 6,SP_H,New,"$46,982","$2,927",$917,Website,Pending,33,STK-00759,GMC,Camry,2025,0,0
2025-04-28,Store 6,SP_F,Used,"$33,694","$1,553","$1,343",Walk-In,Sold,98,STK-00760,Cadillac,CR-V,2023,4,8.9
2025-04-28,Store 7,SP_F,New,"$45,264","$1,604","$1,422",CarGurus,Pending,99,STK-00761,Cadillac,Camry,2026,0,8.2
2025-04-28,Store 7,SP_E,New,"$33,078","$2,913","$1,489",Walk-In,Sold,117,STK-00762,GMC,Traverse,2026,0,9.2
2025-04-28,Store 7,SP_A,New,"$71,930","$1,506","$1,321",Website,Sold,116,STK-00763,Ford,Highlander,2024,2,9.0
2025-04-28,Store 8,SP_F,New,"$70,992","$1,315",$308,Service Drive,Sold,54,STK-00764,Chevrolet,Malibu,2025,2,8.6
2025-04-28,Store 8,SP_H,New,"$46,086",$453,$745,Service Drive,Sold,20,STK-00765,Toyota,Sierra,2025,0,8.6
2025-04-28,Store 9,SP_G,New,"$71,409","$2,240","$1,661",Referral,Lost,13,STK-00766,Buick,Tahoe,2026,0,9.0
2025-04-28,Store 9,SP_I,Used,"$28,755","$3,248","$1,346",Email Campaign,Lost,41,STK-00767,Chevrolet,XT5,2020,0,9.5
2025-04-29,Store 10,SP_A,New,"$43,913","$1,228","$1,337",Website,Pending,7,STK-00768,Ford,CR-V,2026,0,9.3
2025-04-29,Store 10,SP_J,Used,"$19,042","$2,850","$1,594",Service Drive,Pending,79,STK-00769,Honda,CR-V,2023,0,0
2025-04-29,Store 11,SP_E,New,"$70,295","$3,561",$502,Repeat Customer,Lost,125,STK-00770,Honda,Camry,2025,0,0
2025-04-29,Store 11,SP_H,New,"$74,108","$2,683","$1,479",Phone,Sold,118,STK-00771,Ford,RAV4,2025,1,9.9
2025-04-29,Store 12,SP_J,Used,"$45,611","$2,075","$1,983",Walk-In,Sold,25,STK-00772,Buick,Bronco,2022,3,9.0
2025-04-29,Store 12,SP_C,New,"$22,269",$831,"$1,861",Facebook,Lost,123,STK-00773,Buick,RAV4,2025,0,0
2025-04-29,Store 2,SP_G,New,"$25,349","$3,479","$1,939",AutoTrader,Sold,46,STK-00774,Buick,Bronco,2025,2,9.8
2025-04-29,Store 3,SP_E,New,"$39,891","$1,134",$440,Referral,Sold,106,STK-00775,Cadillac,Traverse,2025,1,8.9
2025-04-29,Store 3,SP_G,New,"$67,939",$671,$413,CarGurus,Pending,80,STK-00776,Honda,Escape,2026,0,0
2025-04-29,Store 3,SP_H,Used,"$11,074","$2,496",$408,CarGurus,Sold,81,STK-00777,Chevrolet,Sierra,2023,2,9.5
2025-04-29,Store 4,SP_G,Used,"$12,140","$1,546",$852,CarGurus,Pending,19,STK-00778,Buick,Terrain,2023,0,0
2025-04-29,Store 4,SP_J,New,"$70,924","$2,749","$1,689",CarGurus,Lost,112,STK-00779,Chevrolet,F-150,2025,0,0
2025-04-29,Store 5,SP_B,Used,"$36,335","$2,953","$1,748",Website,Sold,112,STK-00780,Chevrolet,RAV4,2022,4,8.4
2025-04-29,Store 7,SP_E,Used,"$46,341","$1,444","$1,705",Referral,Lost,86,STK-00781,GMC,XT5,2024,0,10.0
2025-04-29,Store 8,SP_C,Used,"$37,186",$718,$649,Facebook,Sold,40,STK-00782,Buick,Tahoe,2021,4,9.8
2025-04-29,Store 8,SP_J,New,"$32,218","$1,828","$1,225",Website,Sold,6,STK-00783,Buick,Silverado,2026,4,8.5
2025-04-29,Store 8,SP_E,Used,"$36,582","$2,870","$1,854",CarGurus,Lost,127,STK-00784,Cadillac,Yukon,2022,0,0
2025-04-29,Store 9,SP_A,Used,"$41,010","$3,491","$1,679",Repeat Customer,Sold,36,STK-00785,Ford,Camry,2022,3,8.8
2025-04-29,Store 9,SP_E,Used,"$43,858","$3,661","$2,198",Service Drive,Lost,64,STK-00786,Chevrolet,Bronco,2019,0,0
2025-04-30,Store 1,SP_H,New,"$63,621","$2,344","$1,355",CarGurus,Lost,84,STK-00787,GMC,Terrain,2025,0,8.8
2025-04-30,Store 1,SP_D,Used,"$23,946","$3,054",$967,AutoTrader,Sold,108,STK-00788,Toyota,XT5,2019,1,9.7
2025-04-30,Store 10,SP_F,Used,"$31,224",$664,"$1,050",CarGurus,Lost,29,STK-00789,Toyota,Escape,2022,0,9.9
2025-04-30,Store 10,SP_F,Used,"$30,208","$2,254","$1,804",Facebook,Pending,57,STK-00790,Ford,Pilot,2021,0,0
2025-04-30,Store 10,SP_E,Used,"$44,753","$1,976",$613,Service Drive,Sold,29,STK-00791,Chevrolet,Traverse,2024,3,8.2
2025-04-30,Store 10,SP_C,New,"$55,480","$3,115","$2,124",Service Drive,Sold,97,STK-00792,Cadillac,F-150,2025,4,8.0
2025-04-30,Store 11,SP_F,New,"$28,275","$3,094","$1,209",Website,Lost,64,STK-00793,Chevrolet,Highlander,2026,0,0
2025-04-30,Store 12,SP_B,Used,"$38,544",$783,"$1,671",AutoTrader,Pending,51,STK-00794,GMC,Sierra,2022,0,0
2025-04-30,Store 2,SP_A,New,"$64,676","$2,334",$798,CarGurus,Lost,19,STK-00795,Toyota,Silverado,2026,0,0
2025-04-30,Store 2,SP_H,New,"$58,900",$730,$678,CarGurus,Sold,92,STK-00796,GMC,CR-V,2025,2,8.1
2025-04-30,Store 3,SP_J,Used,"$16,366",$743,$709,Referral,Lost,25,STK-00797,Toyota,RAV4,2019,0,0
2025-04-30,Store 3,SP_C,New,"$30,513","$2,666","$1,239",Email Campaign,Sold,3,STK-00798,Buick,RAV4,2025,2,9.5
2025-04-30,Store 4,SP_E,New,"$37,408",$569,$935,Email Campaign,Sold,80,STK-00799,Toyota,F-150,2025,1,8.8
2025-04-30,Store 5,SP_I,Used,"$17,199","$2,268",$416,Facebook,Pending,28,STK-00800,Chevrolet,XT5,2023,0,9.3
2025-04-30,Store 6,SP_E,Used,"$35,131","$3,339","$1,856",Repeat Customer,Sold,100,STK-00801,Toyota,Highlander,2022,1,8.5
2025-04-30,Store 6,SP_B,New,"$70,569","$3,501",$832,Facebook,Pending,68,STK-00802,GMC,Malibu,2024,0,0
2025-04-30,Store 6,SP_H,Used,"$28,489",$948,$957,Phone,Pending,30,STK-00803,Toyota,Encore,2021,0,0
2025-04-30,Store 7,SP_I,New,"$63,002","$2,995",$439,Phone,Sold,87,STK-00804,Chevrolet,Bronco,2025,2,9.0
2025-04-30,Store 7,SP_F,New,"$46,824",$792,$329,Walk-In,Sold,71,STK-00805,GMC,Sierra,2025,3,9.1
2025-04-30,Store 8,SP_B,Used,"$31,738","$2,362",$914,Website,Pending,77,STK-00806,Buick,Bronco,2021,0,0
2025-04-30,Store 8,SP_D,New,"$45,927",$433,$843,Phone,Sold,99,STK-00807,Ford,Yukon,2026,1,8.7
2025-04-30,Store 8,SP_A,New,"$49,692","$2,010","$1,518",Repeat Customer,Sold,64,STK-00808,Toyota,Malibu,2025,3,8.4
2025-04-30,Store 9,SP_I,New,"$34,235","$2,692",$494,CarGurus,Sold,122,STK-00809,Toyota,Malibu,2026,2,9.3
2025-04-30,Store 9,SP_H,New,"$69,401","$2,360","$1,204",CarGurus,Sold,82,STK-00810,Chevrolet,Tahoe,2026,1,9.5
2025-05-01,Store 1,SP_C,Used,"$41,452","$3,527",$886,Walk-In,Sold,57,STK-00811,Chevrolet,Bronco,2019,3,8.7
2025-05-01,Store 1,SP_C,New,"$34,541",$594,$797,Email Campaign,Sold,93,STK-00812,Toyota,Silverado,2026,0,8.2
2025-05-01,Store 11,SP_J,New,"$73,493","$2,101","$1,589",Facebook,Pending,21,STK-00813,Honda,XT5,2026,0,8.5
2025-05-01,Store 11,SP_H,New,"$29,346","$2,050","$1,651",Walk-In,Sold,83,STK-00814,Toyota,Malibu,2024,4,8.4
2025-05-01,Store 11,SP_I,Used,"$16,962","$1,411","$1,248",Repeat Customer,Lost,49,STK-00815,Honda,Escape,2019,0,0
2025-05-01,Store 11,SP_G,New,"$24,989","$2,279",$748,Email Campaign,Sold,45,STK-00816,Chevrolet,Highlander,2025,2,9.2
2025-05-01,Store 11,SP_E,Used,"$36,198","$3,480","$1,746",Referral,Sold,117,STK-00817,Buick,Escape,2024,0,10.0
2025-05-01,Store 12,SP_A,Used,"$42,436",$687,"$2,171",AutoTrader,Sold,44,STK-00818,Buick,XT5,2019,4,8.4
2025-05-01,Store 2,SP_B,New,"$74,690","$3,014","$2,163",Walk-In,Sold,102,STK-00819,Honda,Malibu,2026,2,8.8
2025-05-01,Store 2,SP_D,New,"$51,158",$611,"$1,195",CarGurus,Sold,25,STK-00820,Honda,Equinox,2024,1,8.9
2025-05-01,Store 4,SP_C,Used,"$34,382","$3,744","$1,153",Facebook,Sold,127,STK-00821,Buick,Terrain,2024,2,8.7
2025-05-01,Store 5,SP_C,Used,"$25,604","$3,069","$1,016",Website,Lost,84,STK-00822,Ford,Sierra,2020,0,0
2025-05-01,Store 5,SP_D,New,"$52,845","$1,060","$1,186",Referral,Sold,90,STK-00823,Buick,F-150,2024,4,9.7
2025-05-01,Store 6,SP_I,Used,"$25,633","$2,945","$1,439",Website,Pending,110,STK-00824,Honda,XT5,2023,0,9.1
2025-05-01,Store 6,SP_B,New,"$52,883","$2,332","$1,243",CarGurus,Pending,91,STK-00825,Cadillac,Equinox,2025,0,0
2025-05-01,Store 6,SP_A,Used,"$25,277","$1,758","$1,371",AutoTrader,Sold,12,STK-00826,Chevrolet,Silverado,2019,1,8.7
2025-05-01,Store 6,SP_D,Used,"$40,163",$832,$454,AutoTrader,Sold,75,STK-00827,GMC,Silverado,2021,3,9.1
2025-05-01,Store 7,SP_E,New,"$58,272","$3,404","$1,611",CarGurus,Sold,59,STK-00828,Honda,Encore,2025,2,9.5
2025-05-01,Store 7,SP_F,New,"$28,195","$3,694","$1,347",Referral,Sold,3,STK-00829,GMC,Encore,2025,2,8.3
2025-05-01,Store 8,SP_A,New,"$32,032",$401,"$1,550",Facebook,Sold,68,STK-00830,Honda,XT5,2026,2,9.3
2025-05-01,Store 8,SP_F,Used,"$38,467","$3,145","$1,978",Phone,Sold,38,STK-00831,Toyota,Bronco,2023,3,10.0
2025-05-01,Store 8,SP_I,New,"$68,256","$2,262","$1,548",CarGurus,Pending,31,STK-00832,Honda,Highlander,2025,0,0
2025-05-01,Store 8,SP_H,Used,"$13,379","$1,328",$657,Service Drive,Sold,49,STK-00833,Cadillac,XT5,2021,3,8.3
2025-05-01,Store 9,SP_C,New,"$46,166","$1,415",$446,AutoTrader,Sold,58,STK-00834,Honda,Equinox,2024,3,8.6
2025-05-01,Store 9,SP_J,Used,"$38,477",$582,"$1,188",Facebook,Lost,24,STK-00835,Cadillac,Tahoe,2020,0,0
2025-05-01,Store 9,SP_B,Used,"$42,182","$1,349","$1,471",Phone,Lost,21,STK-00836,Toyota,Equinox,2019,0,0
2025-05-02,Store 10,SP_I,New,"$48,548","$1,639","$2,015",CarGurus,Pending,37,STK-00837,Toyota,Escape,2025,0,0
2025-05-02,Store 11,SP_J,New,"$40,417",$951,$954,CarGurus,Pending,77,STK-00838,Toyota,Yukon,2024,0,9.7
2025-05-02,Store 11,SP_H,Used,"$25,973","$2,489",$538,Facebook,Sold,96,STK-00839,Honda,RAV4,2024,2,9.2
2025-05-02,Store 11,SP_C,Used,"$23,187","$2,807","$1,632",Website,Lost,121,STK-00840,Honda,Bronco,2023,0,0
2025-05-02,Store 12,SP_A,Used,"$36,766","$3,556",$792,Website,Lost,28,STK-00841,Honda,CR-V,2024,0,8.7
2025-05-02,Store 2,SP_I,Used,"$36,285",$532,"$1,486",Website,Sold,79,STK-00842,Cadillac,RAV4,2023,2,8.0
2025-05-02,Store 3,SP_I,New,"$45,675",$804,"$1,035",Referral,Pending,99,STK-00843,Ford,Yukon,2025,0,0
2025-05-02,Store 3,SP_A,New,"$61,583","$2,609",$601,AutoTrader,Sold,114,STK-00844,Toyota,Envision,2026,4,9.6
2025-05-02,Store 3,SP_A,New,"$50,309",$742,"$1,590",Repeat Customer,Sold,83,STK-00845,Ford,Terrain,2026,4,9.5
2025-05-02,Store 4,SP_H,New,"$64,081","$3,075",$901,Email Campaign,Pending,35,STK-00846,GMC,Tahoe,2026,0,0
2025-05-02,Store 5,SP_B,New,"$40,236","$2,284","$1,702",AutoTrader,Sold,5,STK-00847,Ford,XT5,2025,1,9.5
2025-05-02,Store 5,SP_E,New,"$39,948","$2,319","$1,791",Referral,Sold,67,STK-00848,Ford,Envision,2024,1,8.3
2025-05-02,Store 5,SP_G,New,"$44,132","$2,794",$858,Walk-In,Sold,47,STK-00849,Honda,CR-V,2026,3,9.5
2025-05-02,Store 5,SP_E,New,"$58,391",$559,"$2,025",Website,Sold,41,STK-00850,Cadillac,F-150,2025,4,8.9
2025-05-02,Store 6,SP_I,New,"$55,868","$1,859","$1,653",Facebook,Lost,14,STK-00851,Honda,CR-V,2025,0,0
2025-05-02,Store 7,SP_F,Used,"$22,850",$632,$499,Repeat Customer,Sold,78,STK-00852,GMC,Terrain,2023,3,8.3
2025-05-02,Store 7,SP_B,New,"$63,727","$2,279",$804,Website,Sold,7,STK-00853,Toyota,Sierra,2026,2,8.6
2025-05-02,Store 8,SP_A,Used,"$34,171","$3,001",$827,Facebook,Lost,81,STK-00854,Toyota,Equinox,2022,0,0
2025-05-02,Store 8,SP_H,Used,"$27,340","$1,745","$1,441",Email Campaign,Sold,123,STK-00855,Honda,Pilot,2020,1,8.2
2025-05-02,Store 9,SP_B,New,"$22,019","$3,143","$1,023",Email Campaign,Sold,19,STK-00856,Chevrolet,Tahoe,2025,4,8.4
2025-05-02,Store 9,SP_G,New,"$36,913","$1,996",$937,Phone,Lost,100,STK-00857,GMC,RAV4,2026,0,9.2
2025-05-03,Store 1,SP_C,Used,"$21,463","$2,531",$446,Facebook,Pending,64,STK-00858,Toyota,Yukon,2019,0,8.2
2025-05-03,Store 1,SP_G,Used,"$23,847","$3,059","$2,012",Phone,Pending,5,STK-00859,Ford,RAV4,2020,0,0
2025-05-03,Store 10,SP_D,Used,"$25,299","$3,160","$1,205",Email Campaign,Pending,70,STK-00860,Buick,F-150,2023,0,0
2025-05-03,Store 10,SP_D,Used,"$34,878","$2,615",$635,Referral,Pending,79,STK-00861,GMC,Equinox,2023,0,0
2025-05-03,Store 11,SP_I,Used,"$14,095","$2,144","$1,438",Phone,Sold,103,STK-00862,Cadillac,Encore,2023,3,9.1
2025-05-03,Store 11,SP_G,Used,"$30,269","$3,334",$820,Phone,Pending,40,STK-00863,Chevrolet,Accord,2021,0,0
2025-05-03,Store 11,SP_J,New,"$53,556",$526,"$2,095",Email Campaign,Sold,96,STK-00864,Cadillac,Camry,2025,0,8.2
2025-05-03,Store 2,SP_B,New,"$22,012","$3,551",$768,Repeat Customer,Sold,8,STK-00865,Chevrolet,Traverse,2026,0,9.3
2025-05-03,Store 3,SP_A,Used,"$38,809",$993,"$1,565",Website,Sold,69,STK-00866,Ford,RAV4,2023,1,10.0
2025-05-03,Store 3,SP_E,Used,"$35,525","$1,066",$434,Facebook,Sold,16,STK-00867,GMC,Equinox,2023,0,9.5
2025-05-03,Store 4,SP_G,New,"$68,063",$577,$669,Facebook,Pending,114,STK-00868,Chevrolet,Terrain,2026,0,0
2025-05-03,Store 4,SP_H,New,"$72,500","$3,577","$1,990",Email Campaign,Pending,39,STK-00869,Ford,Terrain,2026,0,0
2025-05-03,Store 4,SP_D,New,"$55,001","$1,404","$2,123",Website,Sold,7,STK-00870,Chevrolet,Terrain,2025,2,9.8
2025-05-03,Store 5,SP_J,New,"$37,114","$1,969",$974,Referral,Sold,99,STK-00871,Honda,Traverse,2025,1,9.4
2025-05-03,Store 5,SP_A,Used,"$42,353","$2,993",$395,Phone,Sold,86,STK-00872,Buick,Tahoe,2023,3,9.2
2025-05-03,Store 5,SP_D,New,"$49,949","$1,703","$2,050",Referral,Sold,107,STK-00873,Chevrolet,Tahoe,2026,0,9.9
2025-05-03,Store 6,SP_C,Used,"$28,342",$532,"$1,039",AutoTrader,Sold,47,STK-00874,Ford,Yukon,2022,1,9.2
2025-05-03,Store 7,SP_A,Used,"$18,837","$3,132",$987,Phone,Sold,31,STK-00875,GMC,Accord,2023,2,8.5
2025-05-03,Store 8,SP_F,Used,"$13,153","$3,311","$1,463",Email Campaign,Sold,22,STK-00876,Chevrolet,CR-V,2021,4,9.8
2025-05-03,Store 8,SP_I,Used,"$24,735","$2,346","$1,211",Email Campaign,Pending,78,STK-00877,Ford,XT5,2019,0,9.3
2025-05-03,Store 9,SP_G,Used,"$45,148","$3,286",$989,CarGurus,Lost,79,STK-00878,Cadillac,Terrain,2022,0,0
2025-05-03,Store 9,SP_A,New,"$41,307",$848,$383,Email Campaign,Sold,57,STK-00879,Chevrolet,Sierra,2026,1,9.9
2025-05-04,Store 1,SP_I,Used,"$36,990",$575,"$1,168",Phone,Sold,36,STK-00880,Buick,Traverse,2021,4,8.9
2025-05-04,Store 1,SP_J,New,"$58,360","$1,698",$591,AutoTrader,Lost,38,STK-00881,Ford,F-150,2025,0,0
2025-05-04,Store 11,SP_H,Used,"$28,981","$1,214","$1,164",Service Drive,Pending,77,STK-00882,Cadillac,Envision,2022,0,0
2025-05-04,Store 11,SP_B,Used,"$16,229","$3,014","$1,949",AutoTrader,Pending,16,STK-00883,Chevrolet,Malibu,2023,0,0
2025-05-04,Store 12,SP_C,New,"$60,405","$1,108","$1,820",Referral,Sold,54,STK-00884,Honda,Camry,2024,1,9.2
2025-05-04,Store 2,SP_E,New,"$66,862","$3,509","$1,029",Website,Sold,50,STK-00885,Toyota,Bronco,2024,3,8.2
2025-05-04,Store 2,SP_G,Used,"$17,071","$1,424",$865,Facebook,Lost,27,STK-00886,GMC,Highlander,2020,0,0
2025-05-04,Store 2,SP_C,Used,"$33,082",$853,"$1,618",Referral,Lost,28,STK-00887,Ford,Tahoe,2019,0,8.2
2025-05-04,Store 4,SP_I,Used,"$41,131","$3,201",$922,Walk-In,Sold,44,STK-00888,Chevrolet,Envision,2024,4,9.3
2025-05-04,Store 6,SP_G,New,"$32,238","$3,705","$2,195",AutoTrader,Sold,114,STK-00889,Cadillac,CR-V,2026,3,8.5
2025-05-04,Store 6,SP_B,New,"$74,668","$2,163","$1,656",AutoTrader,Lost,67,STK-00890,GMC,F-150,2025,0,8.2
2025-05-04,Store 7,SP_H,Used,"$36,821","$2,539","$1,377",Repeat Customer,Sold,90,STK-00891,Cadillac,Tahoe,2024,1,9.8
2025-05-04,Store 7,SP_J,New,"$39,066","$2,834",$844,Referral,Sold,83,STK-00892,Honda,CR-V,2026,3,9.9
2025-05-04,Store 7,SP_C,Used,"$28,762","$2,264",$505,AutoTrader,Pending,80,STK-00893,GMC,Bronco,2022,0,0
2025-05-04,Store 7,SP_D,Used,"$12,242","$1,347",$522,Referral,Sold,67,STK-00894,GMC,Traverse,2021,2,9.0
2025-05-04,Store 8,SP_E,New,"$37,759","$1,058","$1,427",Email Campaign,Sold,95,STK-00895,Honda,Bronco,2025,3,9.6
2025-05-04,Store 8,SP_D,Used,"$35,252","$2,645",$947,Walk-In,Sold,113,STK-00896,Honda,Camry,2022,1,8.0
2025-05-04,Store 8,SP_D,New,"$28,095","$3,517",$951,Phone,Pending,44,STK-00897,Toyota,Camry,2025,0,0
2025-05-04,Store 8,SP_B,New,"$70,910","$1,948","$1,433",Walk-In,Lost,65,STK-00898,Ford,Escape,2026,0,0
2025-05-04,Store 9,SP_H,Used,"$36,039","$1,830","$2,104",AutoTrader,Sold,86,STK-00899,GMC,Traverse,2023,0,8.5
2025-05-04,Store 9,SP_I,New,"$28,299","$1,005","$1,230",AutoTrader,Sold,106,STK-00900,Cadillac,Equinox,2024,2,9.4
2025-05-05,Store 1,SP_I,New,"$31,553","$2,219",$751,Website,Lost,6,STK-00901,Toyota,Terrain,2026,0,8.4
2025-05-05,Store 1,SP_E,New,"$41,065","$1,536","$1,398",Website,Pending,31,STK-00902,Honda,Terrain,2026,0,9.4
2025-05-05,Store 10,SP_E,Used,"$47,398","$1,327","$1,772",Walk-In,Pending,73,STK-00903,Buick,Silverado,2021,0,0
2025-05-05,Store 10,SP_C,New,"$57,032",$487,"$1,041",Phone,Sold,22,STK-00904,Cadillac,F-150,2025,2,10.0
2025-05-05,Store 11,SP_B,New,"$40,750","$1,182",$498,Facebook,Pending,63,STK-00905,Ford,F-150,2026,0,0
2025-05-05,Store 11,SP_I,Used,"$36,444","$3,332",$854,Phone,Pending,27,STK-00906,Ford,Envision,2022,0,0
2025-05-05,Store 12,SP_B,New,"$35,630","$2,881","$1,274",Website,Sold,95,STK-00907,Honda,Traverse,2025,4,9.5
2025-05-05,Store 12,SP_H,New,"$70,274","$3,038","$1,339",Repeat Customer,Sold,48,STK-00908,Toyota,Tahoe,2025,0,9.9
2025-05-05,Store 12,SP_I,New,"$26,819","$2,183","$1,503",Walk-In,Sold,79,STK-00909,Honda,XT5,2026,2,8.3
2025-05-05,Store 12,SP_J,New,"$44,381","$2,429","$1,344",Phone,Sold,53,STK-00910,Honda,Pilot,2024,1,9.0
2025-05-05,Store 2,SP_J,New,"$34,477","$1,815","$1,122",Website,Sold,18,STK-00911,Chevrolet,Envision,2026,2,8.0
2025-05-05,Store 3,SP_F,New,"$24,029","$3,167","$1,992",Referral,Pending,70,STK-00912,Toyota,Traverse,2024,0,9.0
2025-05-05,Store 3,SP_E,Used,"$37,712","$1,070","$1,713",Referral,Lost,55,STK-00913,Cadillac,Pilot,2023,0,9.9
2025-05-05,Store 4,SP_B,New,"$64,121",$978,$642,Walk-In,Sold,10,STK-00914,GMC,Camry,2025,2,8.5
2025-05-05,Store 4,SP_D,Used,"$43,817","$2,873","$2,169",CarGurus,Sold,34,STK-00915,Buick,Pilot,2021,2,9.3
2025-05-05,Store 5,SP_B,Used,"$34,107","$2,765","$1,000",Repeat Customer,Sold,88,STK-00916,Chevrolet,Escape,2023,2,8.6
2025-05-05,Store 5,SP_H,New,"$62,361","$3,208","$1,772",AutoTrader,Lost,90,STK-00917,Toyota,CR-V,2024,0,0
2025-05-05,Store 5,SP_J,New,"$35,555","$1,533",$492,Referral,Sold,13,STK-00918,Buick,Pilot,2025,0,9.4
2025-05-05,Store 5,SP_E,Used,"$43,344","$2,091",$680,Service Drive,Sold,78,STK-00919,Chevrolet,Accord,2024,2,10.0
2025-05-05,Store 5,SP_C,New,"$43,071","$3,462","$1,712",AutoTrader,Sold,25,STK-00920,Toyota,CR-V,2026,4,8.1
2025-05-05,Store 6,SP_E,Used,"$16,609","$1,821","$1,611",Service Drive,Pending,115,STK-00921,Chevrolet,Escape,2022,0,0
2025-05-05,Store 6,SP_A,New,"$72,686",$658,$464,Walk-In,Pending,47,STK-00922,Chevrolet,Encore,2026,0,0
2025-05-05,Store 7,SP_E,New,"$27,921","$3,144",$406,Referral,Sold,81,STK-00923,Ford,Escape,2026,1,8.7
2025-05-05,Store 7,SP_D,New,"$29,107","$2,417","$2,104",Referral,Sold,63,STK-00924,Ford,CR-V,2024,0,9.6
2025-05-05,Store 8,SP_G,New,"$34,558","$2,866","$1,697",Repeat Customer,Sold,96,STK-00925,Honda,Bronco,2024,2,8.3
2025-05-05,Store 8,SP_J,Used,"$24,105","$2,479",$794,Website,Sold,30,STK-00926,GMC,Yukon,2022,2,9.6
2025-05-05,Store 8,SP_G,Used,"$40,388","$3,246",$797,Service Drive,Pending,93,STK-00927,Honda,Accord,2024,0,0
2025-05-05,Store 8,SP_C,New,"$41,346","$2,780","$1,609",Walk-In,Pending,127,STK-00928,GMC,Encore,2024,0,8.1
2025-05-05,Store 9,SP_D,New,"$38,488","$2,955",$790,Repeat Customer,Sold,83,STK-00929,GMC,Pilot,2026,1,8.2
2025-05-05,Store 9,SP_G,New,"$59,636","$3,505","$1,250",Website,Pending,6,STK-00930,Toyota,Encore,2024,0,9.9
2025-05-05,Store 9,SP_H,New,"$67,400",$759,$306,CarGurus,Sold,60,STK-00931,GMC,Tahoe,2025,3,8.4
2025-05-05,Store 9,SP_G,New,"$33,470","$1,824",$738,Walk-In,Pending,3,STK-00932,Honda,Tahoe,2026,0,0
2025-05-06,Store 1,SP_G,New,"$66,462","$1,148","$1,925",Email Campaign,Sold,97,STK-00933,GMC,Accord,2025,2,8.8
2025-05-06,Store 10,SP_E,Used,"$29,932","$2,724",$336,AutoTrader,Pending,37,STK-00934,GMC,Highlander,2019,0,10.0
2025-05-06,Store 10,SP_I,Used,"$15,591",$459,"$2,033",Repeat Customer,Sold,24,STK-00935,Toyota,Envision,2023,1,8.9
2025-05-06,Store 10,SP_F,New,"$26,436",$514,"$1,704",AutoTrader,Pending,14,STK-00936,Honda,Pilot,2025,0,0
2025-05-06,Store 12,SP_E,Used,"$20,345","$2,766","$1,813",Facebook,Sold,129,STK-00937,Ford,RAV4,2021,1,8.3
2025-05-06,Store 2,SP_A,New,"$46,580",$596,"$1,134",AutoTrader,Sold,77,STK-00938,Buick,Escape,2024,2,8.3
